direction,anchor_ts,anchor_dt,trigger_price,move_pct,n_triggers,vol_spike,oi_delta_win,taker_win,wick_ratio,accel,funding_at_anchor,move_t5,oi_delta_t5,taker_t5,move_t15,oi_delta_t15,taker_t15,move_t30,oi_delta_t30,taker_t30,move_t60,oi_delta_t60,taker_t60,fwd_extreme_pct,bars_to_return,bars_to_continue,outcome,move_24h_signed
up,1732520100000,2024-11-25T07:35:00.000000000,1.5,2.256,2,1.64,-2192240.0,0.4784,1.572,0.0046,0.0001,-0.02,1003295.0,0.5323,-1.4,4984132.0,0.4755,-1.126,8005223.0,0.5234,1.76,21088074.0,0.5374,2.599,0,44,whipsaw,-4.926
down,1732525320000,2024-11-25T09:02:00.000000000,1.51,-1.67,2,1.49,-1696522.0,0.4922,2.065,0.0036,0.0001,0.079,170444.0,0.5526,-0.621,-363489.0,0.534,-0.073,1048609.0,0.5131,-0.304,856699.0,0.477,-3.47,-1,33,trend,7.884
down,1732540500000,2024-11-25T13:15:00.000000000,1.45,-1.538,2,1.43,2171503.0,0.4665,1.997,0.0026,0.0001,-0.373,1018833.0,0.362,-0.373,2685187.0,0.4518,-0.339,2759852.0,0.5308,-0.359,130373.0,0.5217,-5.087,186,7,trend,7.423
up,1732548540000,2024-11-25T15:29:00.000000000,1.42,2.091,3,2.87,-6003377.0,0.5294,2.008,0.0047,0.0001,-0.622,-826411.0,0.5762,-0.184,-804680.0,0.5626,0.501,-1041128.0,0.5857,2.811,-863727.0,0.5622,7.656,-1,26,trend,-4.04
down,1732554120000,2024-11-25T17:02:00.000000000,1.46,-2.241,1,5.34,-6941720.0,0.4735,1.795,0.0094,0.000161,-0.759,-3742357.0,0.4304,-2.258,-6837391.0,0.4363,-1.259,-8170074.0,0.5033,-0.828,-6974679.0,0.5038,-2.532,75,3,trend,5.631
down,1732568880000,2024-11-25T21:08:00.000000000,1.45,-1.703,3,0.97,-1372974.0,0.4535,1.787,0.0041,0.000161,0.076,385112.0,0.4137,-0.504,172065.0,0.4436,-1.187,968571.0,0.4263,-1.187,3536575.0,0.4545,-4.624,-1,22,trend,3.499
up,1732575900000,2024-11-25T23:05:00.000000000,1.42,2.237,2,1.71,-3713221.0,0.5123,1.574,0.0051,0.000161,0.563,212039.0,0.5929,0.429,-512161.0,0.5605,0.577,-500285.0,0.512,-1.182,-236594.0,0.4812,2.61,57,80,whipsaw,-1.927
down,1732591260000,2024-11-26T03:21:00.000000000,1.43,-1.517,1,1.01,-97630.0,0.4584,1.807,0.0023,0.0001,0.293,-2722760.0,0.4567,0.502,-2332503.0,0.4737,0.969,-2206412.0,0.5277,0.098,-2671974.0,0.4924,-2.133,27,225,whipsaw,4.593
down,1732604820000,2024-11-26T07:07:00.000000000,1.42,-1.689,7,0.88,1029919.0,0.4956,1.839,0.0024,0.0001,-0.246,135445.0,0.3829,-0.373,-578439.0,0.4494,0.711,-995809.0,0.4921,-0.493,-1770880.0,0.4788,-7.575,-1,6,trend,2.605
up,1732622160000,2024-11-26T11:56:00.000000000,1.33,1.716,4,6.08,-7324153.0,0.5219,2.321,0.0053,0.0001,-0.264,-1145019.0,0.5841,0.912,-133281.0,0.5663,0.716,-5333714.0,0.5272,-0.301,-3951891.0,0.5005,4.339,54,14,trend,7.94
down,1732644900000,2024-11-26T18:15:00.000000000,1.36,-1.607,1,0.7,-1490540.0,0.4562,2.164,0.0024,0.0001,-0.699,-275999.0,0.4948,-0.618,1030249.0,0.4788,-0.655,-2153949.0,0.4824,-0.36,-3213314.0,0.5018,-1.957,101,16,trend,-9.564
up,1732650960000,2024-11-26T19:56:00.000000000,1.38,2.581,2,0.99,-2401327.0,0.496,1.771,0.0046,0.0001,0.66,-813194.0,0.5462,0.478,-216162.0,0.5086,0.029,-76732.0,0.5017,2.508,17672681.0,0.503,3.538,0,20,whipsaw,7.387
down,1732655700000,2024-11-26T21:15:00.000000000,1.4,-1.681,1,1.6,7437877.0,0.4632,1.851,0.004,0.0001,0.579,-70645.0,0.612,0.894,-1839355.0,0.5533,-0.279,-4785449.0,0.5154,0.751,-3524122.0,0.5247,-2.546,6,197,whipsaw,-7.488
down,1732667760000,2024-11-27T00:36:00.000000000,1.39,-1.529,2,1.6,1011043.0,0.4947,1.749,0.0046,0.0001,-0.368,440885.0,0.4448,-0.758,-4228099.0,0.4462,-1.061,2380775.0,0.4612,-0.043,34472.0,0.5058,-2.079,77,16,trend,-5.523
up,1732671540000,2024-11-27T01:39:00.000000000,1.39,1.522,1,1.01,-2346303.0,0.5447,1.861,0.0033,0.0001,-0.079,-616469.0,0.5483,0.735,-69092.0,0.5889,-0.605,-5018305.0,0.5383,-0.404,-5229925.0,0.5031,0.958,36,-1,whipsaw,6.068
up,1732681440000,2024-11-27T04:24:00.000000000,1.39,1.576,5,0.76,1459718.0,0.5065,1.603,0.0021,0.0001,-0.079,1261762.0,0.4002,-0.765,1976478.0,0.4158,-1.306,3074960.0,0.4812,-1.624,3972605.0,0.5127,2.663,13,195,whipsaw,6.661
down,1732683180000,2024-11-27T04:53:00.000000000,1.37,-1.535,1,0.79,3074960.0,0.4832,2.125,0.0024,0.0001,0.015,-286905.0,0.5507,-0.029,-303418.0,0.5415,-0.198,897645.0,0.5503,-0.154,678114.0,0.5386,-1.025,78,28,trend,-7.589
down,1732706100000,2024-11-27T11:15:00.000000000,1.43,-1.558,1,1.31,-1705943.0,0.4539,1.797,0.0032,0.0001,0.735,223585.0,0.464,0.504,3772295.0,0.5073,0.357,5322798.0,0.5117,-0.756,4712895.0,0.476,-1.239,164,70,trend,-1.709
up,1732716780000,2024-11-27T14:13:00.000000000,1.45,1.829,2,1.58,6729778.0,0.5317,1.863,0.0028,0.0001,-0.585,2609549.0,0.491,-0.84,5286661.0,0.4527,-0.289,11410448.0,0.4445,-0.757,14511667.0,0.4439,3.703,9,88,whipsaw,1.301
down,1732727160000,2024-11-27T17:06:00.000000000,1.47,-1.571,1,1.6,-3964149.0,0.45,1.941,0.003,0.0001,0.455,857913.0,0.4808,0.55,174300.0,0.5201,0.605,260107.0,0.4812,0.903,968622.0,0.4946,-0.265,34,-1,whipsaw,-0.503
up,1732738560000,2024-11-27T20:16:00.000000000,1.51,1.761,1,1.48,204549.0,0.5216,1.637,0.0025,0.0001,0.517,-1555142.0,0.6039,0.331,-1179058.0,0.4944,-0.55,-2760990.0,0.4593,-0.411,-4862884.0,0.4821,0.868,35,-1,whipsaw,-2.353
down,1732740660000,2024-11-27T20:51:00.000000000,1.49,-1.517,1,2.02,-1579069.0,0.4372,1.955,0.0028,0.0001,-0.167,-2635740.0,0.4793,0.295,-2031380.0,0.5116,0.248,-1435598.0,0.4883,-0.033,-2032447.0,0.4632,-3.074,-1,79,trend,1.125
down,1732752900000,2024-11-28T00:15:00.000000000,1.45,-1.622,1,2.2,5412805.0,0.4231,1.566,0.0028,0.000298,0.545,-779712.0,0.6109,0.511,-2290449.0,0.5581,0.752,-2812740.0,0.5416,1.456,389449.0,0.5347,-0.655,41,-1,whipsaw,-7.768
down,1732762920000,2024-11-28T03:02:00.000000000,1.46,-1.557,1,0.92,-1101879.0,0.4275,1.546,0.0026,0.000298,0.301,204793.0,0.4275,-0.123,742401.0,0.3959,-1.198,-128414.0,0.3772,0.267,-921873.0,0.4129,-1.397,82,28,trend,-6.957
up,1732766580000,2024-11-28T04:03:00.000000000,1.47,1.613,1,0.96,-793459.0,0.4508,1.706,0.0023,0.000298,0.034,-478296.0,0.4593,-0.218,-221393.0,0.4395,0.334,-6106.0,0.4243,0.511,-154640.0,0.4221,1.683,-1,142,trend,6.092
down,1732788540000,2024-11-28T10:09:00.000000000,1.44,-1.67,1,1.46,4467501.0,0.4326,1.786,0.0024,0.000258,0.18,578215.0,0.4083,0.568,2309431.0,0.5089,0.915,3510252.0,0.5316,0.478,3458720.0,0.4816,-0.464,22,-1,whipsaw,-14.761
up,1732794600000,2024-11-28T11:50:00.000000000,1.47,1.63,1,1.36,-5558078.0,0.5304,1.858,0.0026,0.000258,-0.109,475929.0,0.477,-0.157,-329600.0,0.5071,0.266,-1363532.0,0.4815,-0.403,-4668532.0,0.4331,0.86,105,-1,whipsaw,12.853
up,1732802760000,2024-11-28T14:06:00.000000000,1.47,1.656,1,1.41,66887.0,0.4788,1.844,0.0024,0.000258,-0.183,1383563.0,0.524,-0.774,1959849.0,0.5011,-0.36,472368.0,0.4802,-0.747,1618908.0,0.4717,0.658,20,-1,whipsaw,13.854
down,1732807140000,2024-11-28T15:19:00.000000000,1.45,-1.832,1,1.29,-321836.0,0.4722,1.711,0.0025,0.000258,-0.069,-1199219.0,0.4553,-0.56,-2507946.0,0.4651,-0.726,-1807545.0,0.506,0.187,-5274997.0,0.5077,-1.23,77,34,trend,-22.281
up,1732834980000,2024-11-28T23:03:00.000000000,1.52,1.559,3,2.27,1605807.0,0.5532,1.609,0.0029,0.000122,0.402,1761795.0,0.5715,0.896,4111892.0,0.5459,0.514,5733070.0,0.5324,0.975,13535232.0,0.5355,4.084,-1,3,trend,16.318
down,1732840920000,2024-11-29T00:42:00.000000000,1.54,-1.663,1,5.75,-2784094.0,0.491,2.083,0.0044,0.00033,-0.013,51466.0,0.532,-0.22,-1332182.0,0.4731,-1.121,-157041.0,0.4477,-0.207,1262810.0,0.4532,-1.322,78,22,trend,-14.485
up,1732860660000,2024-11-29T06:11:00.000000000,1.59,1.542,2,3.21,3368250.0,0.4787,1.806,0.004,0.00033,0.258,13611991.0,0.5141,-0.038,20966786.0,0.4998,0.687,21103387.0,0.539,1.752,23741318.0,0.5341,4.587,-1,31,trend,19.09
down,1732866420000,2024-11-29T07:47:00.000000000,1.61,-1.689,1,5.76,-11844685.0,0.5132,2.17,0.0043,0.00033,-0.192,1111808.0,0.5091,-0.874,4398891.0,0.46,-0.347,2587555.0,0.5037,0.236,6153154.0,0.5092,-1.563,95,8,trend,-20.578
up,1732872240000,2024-11-29T09:24:00.000000000,1.64,1.675,2,2.04,1414349.0,0.5032,1.79,0.0026,0.00024,-0.067,934353.0,0.4355,-0.714,2373344.0,0.4888,-0.659,3529272.0,0.4993,0.909,12727050.0,0.5186,2.722,24,45,whipsaw,15.103
up,1732886760000,2024-11-29T13:26:00.000000000,1.69,1.616,2,1.78,489253.0,0.4603,1.885,0.0032,0.00024,0.338,3031680.0,0.5767,0.475,5093062.0,0.5762,-0.006,4936710.0,0.5503,0.119,4945128.0,0.5168,5.293,-1,12,trend,9.642
down,1732894800000,2024-11-29T15:40:00.000000000,1.73,-1.869,3,5.14,-7187739.0,0.4765,1.84,0.0065,0.00024,-0.208,2299603.0,0.4057,-0.156,2109675.0,0.4605,-0.814,-2674447.0,0.4497,-2.147,-5851514.0,0.4429,-3.371,-1,19,trend,-7.643
up,1732906140000,2024-11-29T18:49:00.000000000,1.71,1.536,6,1.5,-1343613.0,0.507,2.139,0.0026,0.000196,-0.21,4229.0,0.5742,-0.018,236791.0,0.5121,0.531,-476563.0,0.5147,0.864,1105105.0,0.5146,3.79,-1,39,trend,10.002
down,1732918440000,2024-11-29T22:14:00.000000000,1.74,-1.682,1,1.58,1813423.0,0.5318,1.866,0.0042,0.000196,-0.172,-1281260.0,0.4438,0.43,299721.0,0.488,1.113,2251727.0,0.4522,2.554,1881959.0,0.4768,-0.505,19,-1,whipsaw,-12.018
down,1732926840000,2024-11-30T00:34:00.000000000,1.79,-1.59,2,4.44,-3397065.0,0.5296,1.964,0.0074,0.000116,-1.058,-2758169.0,0.4286,-0.585,-7165106.0,0.4505,-1.443,-5481972.0,0.4895,1.515,-6071531.0,0.5206,-1.755,52,5,trend,-7.309
up,1732939260000,2024-11-30T04:01:00.000000000,1.81,1.746,3,1.05,-4351922.0,0.5207,1.791,0.0044,0.000116,-0.199,-356199.0,0.4833,0.177,-922054.0,0.4623,2.163,-987918.0,0.5153,2.295,-4359218.0,0.4865,7.574,-1,18,trend,4.248
down,1732953240000,2024-11-30T07:54:00.000000000,1.91,-1.503,2,1.93,-1793853.0,0.5353,1.78,0.0053,0.000116,-0.037,2103023.0,0.5277,0.669,4314909.0,0.5011,-0.872,2693324.0,0.4838,-0.162,829780.0,0.4754,-3.511,-1,30,trend,2.032
up,1732965720000,2024-11-30T11:22:00.000000000,1.9,1.688,1,1.04,1009512.0,0.5498,1.764,0.006,0.0001,0.047,-43729.0,0.622,0.137,1203732.0,0.5558,-0.137,-457944.0,0.5151,-0.817,964347.0,0.4783,0.643,49,-1,whipsaw,0.743
down,1732970940000,2024-11-30T12:49:00.000000000,1.84,-1.936,1,1.14,-5120752.0,0.4432,1.804,0.0039,0.0001,-0.593,-4952805.0,0.4707,0.196,-6667572.0,0.5229,0.392,-10330716.0,0.5249,0.527,-12169803.0,0.513,-1.109,87,19,trend,-3.225
up,1732976460000,2024-11-30T14:21:00.000000000,1.87,1.717,3,0.88,560371.0,0.4804,1.743,0.0031,0.0001,0.128,4061220.0,0.5565,-0.369,4886394.0,0.511,-0.47,5220283.0,0.4761,-0.678,3050173.0,0.4561,1.886,35,147,whipsaw,2.211
up,1732993620000,2024-11-30T19:07:00.000000000,1.9,1.623,1,0.71,-889465.0,0.4937,1.588,0.003,0.000183,0.173,-761022.0,0.475,-0.11,-1224008.0,0.4406,-0.263,-773196.0,0.4546,-0.993,-3279718.0,0.4558,2.858,56,147,whipsaw,4.487
up,1733002500000,2024-11-30T21:35:00.000000000,1.93,1.572,1,0.93,227641.0,0.4773,1.776,0.0027,0.000183,0.348,544044.0,0.572,-0.119,-196299.0,0.5283,0.332,-1001534.0,0.5517,-0.712,-2650077.0,0.5265,1.667,60,35,trend,12.049
down,1733006160000,2024-11-30T22:36:00.000000000,1.91,-1.525,3,2.02,-1648543.0,0.5,1.944,0.0055,0.000183,1.003,-312781.0,0.5349,0.257,1418060.0,0.4551,1.218,5693671.0,0.4697,0.845,7293483.0,0.4574,-2.304,1,131,whipsaw,-14.314
up,1733011620000,2024-12-01T00:07:00.000000000,1.95,1.811,3,2.03,914031.0,0.4853,2.008,0.0047,0.0001,-1.328,692753.0,0.4569,-0.63,-448686.0,0.4682,-2.158,1018395.0,0.4825,-3.957,-661855.0,0.4655,0.179,4,-1,whipsaw,19.909
up,1733043420000,2024-12-01T08:57:00.000000000,1.91,1.519,1,1.23,-490452.0,0.5326,1.98,0.0021,0.0001,0.523,-212199.0,0.626,1.235,-557695.0,0.5732,0.377,2494904.0,0.5133,0.701,2786484.0,0.5128,2.051,-1,6,trend,19.165
up,1733079240000,2024-12-01T18:54:00.000000000,1.97,1.915,3,3.25,836955.0,0.5503,1.704,0.0035,0.0001,-0.228,-1755207.0,0.5193,0.719,-1167155.0,0.5576,3.621,-3817363.0,0.5432,6.929,-9021463.0,0.5428,11.426,-1,9,trend,37.242
down,1733084820000,2024-12-01T20:27:00.000000000,2.08,-1.888,2,12.58,-2922836.0,0.5099,1.973,0.0159,0.0001,0.808,-4780550.0,0.3813,2.368,-3389976.0,0.4648,3.854,-3840157.0,0.5101,5.106,454021.0,0.5068,-0.823,0,-1,whipsaw,-32.073
up,1733096100000,2024-12-01T23:35:00.000000000,2.23,3.22,5,3.37,7183218.0,0.4715,1.968,0.0055,0.0001,1.629,-5798118.0,0.5519,1.827,-3535489.0,0.5525,4.471,-779195.0,0.5489,4.439,-658003.0,0.5359,12.115,0,1,whipsaw,22.43
down,1733103240000,2024-12-02T01:34:00.000000000,2.35,-2.384,1,9.04,4598670.0,0.5091,1.765,0.0169,0.000383,1.804,-15569339.0,0.5477,2.034,-24241985.0,0.5275,1.575,-24512595.0,0.5444,1.115,-26817424.0,0.5186,-2.694,0,1,whipsaw,-16.056
down,1733111580000,2024-12-02T03:53:00.000000000,2.42,-2.139,1,3.46,-2128526.0,0.4801,1.693,0.0114,0.000383,-0.675,-1363237.0,0.4565,-1.209,-512085.0,0.4583,-1.892,5053062.0,0.462,-0.021,3259112.0,0.4918,-3.983,0,4,whipsaw,-13.006
down,1733119380000,2024-12-02T06:03:00.000000000,2.43,-1.914,4,2.03,2915005.0,0.4631,2.065,0.0083,0.000383,-0.49,-1191435.0,0.4301,-0.786,2099406.0,0.4467,-1.754,3441541.0,0.4434,0.148,-1274485.0,0.469,-9.382,64,18,trend,-12.857
up,1733122380000,2024-12-02T06:53:00.000000000,2.44,2.026,3,2.06,-3068393.0,0.4951,1.926,0.0067,0.000383,0.189,946931.0,0.4823,0.386,-2221033.0,0.4521,-1.329,-1926855.0,0.4669,0.254,-3005826.0,0.4812,0.829,28,-1,whipsaw,9.378
up,1733138520000,2024-12-02T11:22:00.000000000,2.31,1.501,8,1.59,2735834.0,0.5001,2.03,0.008,0.000304,0.087,-1841867.0,0.5675,-0.017,-2880038.0,0.5342,-0.321,-1105152.0,0.5229,2.293,-1939093.0,0.5235,18.764,-1,10,trend,14.06
down,1733144160000,2024-12-02T12:56:00.000000000,2.34,-2.252,1,1.53,-3096025.0,0.4908,1.787,0.0099,0.000304,0.273,261765.0,0.6208,1.254,-153557.0,0.5882,2.812,-1170482.0,0.5493,3.605,-6163079.0,0.5393,-0.384,11,-1,whipsaw,-16.161
down,1733154000000,2024-12-02T15:40:00.000000000,2.67,-2.219,5,3.29,3174857.0,0.4773,2.075,0.0147,0.000304,0.079,-2300804.0,0.3874,1.208,-782667.0,0.442,4.088,1754688.0,0.4834,-0.566,4051913.0,0.4962,-3.214,6,1,trend,6.818
up,1733175720000,2024-12-02T21:42:00.000000000,2.69,1.712,5,0.83,7882089.0,0.495,1.808,0.01,0.000125,0.97,990317.0,0.5556,1.003,687349.0,0.4996,0.487,-754302.0,0.4911,1.683,-3184555.0,0.4944,3.648,160,5,trend,-1.52
down,1733180040000,2024-12-02T22:54:00.000000000,2.72,-1.733,2,0.5,-632930.0,0.459,1.967,0.0071,0.000125,1.336,134577.0,0.5254,1.042,726105.0,0.4893,2.323,451208.0,0.4978,-0.232,-272902.0,0.487,-2.646,4,44,whipsaw,4.008
down,1733190900000,2024-12-03T01:55:00.000000000,2.69,-1.647,1,0.64,2643616.0,0.4816,2.076,0.0067,0.0001,0.134,-587895.0,0.4577,0.29,-1444267.0,0.5176,1.47,-684270.0,0.5052,0.208,522275.0,0.4861,-0.834,21,-1,whipsaw,4.454
down,1733201280000,2024-12-03T04:48:00.000000000,2.71,-1.608,1,0.95,1724286.0,0.5271,1.795,0.0089,0.0001,0.052,6384.0,0.5596,0.878,-1435525.0,0.5609,0.369,-3009598.0,0.5224,1.048,-2420599.0,0.4864,-7.373,15,125,whipsaw,5.118
down,1733208780000,2024-12-03T06:53:00.000000000,2.67,-2.14,1,1.21,3768706.0,0.4697,1.856,0.0073,0.0001,-1.616,279238.0,0.4598,-5.029,-1572541.0,0.4628,-3.769,1312237.0,0.4938,-2.355,9527673.0,0.5231,-5.855,116,3,trend,2.569
up,1733212020000,2024-12-03T07:47:00.000000000,2.58,1.647,2,1.33,5635269.0,0.5243,2.072,0.0106,0.0001,0.546,815473.0,0.6264,1.314,-1197132.0,0.6223,1.585,-3597389.0,0.6008,3.507,-5151003.0,0.5924,5.863,-1,7,trend,1.868
down,1733217480000,2024-12-03T09:18:00.000000000,2.65,-1.518,9,0.72,757786.0,0.4841,2.15,0.0069,0.000109,-0.355,151050.0,0.4611,-0.468,-553787.0,0.4519,-0.812,-2885038.0,0.4744,-0.483,-1617239.0,0.4919,-3.161,132,15,trend,0.344
up,1733224860000,2024-12-03T11:21:00.000000000,2.63,1.934,1,1.11,-6123860.0,0.5143,2.083,0.0073,0.000109,0.24,1169314.0,0.5748,2.099,436962.0,0.5311,4.729,-3259652.0,0.5324,4.216,-4917318.0,0.5306,10.603,133,9,trend,0.749
up,1733235720000,2024-12-03T14:22:00.000000000,2.48,3.475,3,8.1,-13154879.0,0.4932,2.219,0.0333,0.000109,0.419,3072465.0,0.5022,-3.169,-2818208.0,0.4752,0.761,-6143907.0,0.5081,-0.044,-3488422.0,0.4989,4.997,7,3,trend,2.807
up,1733254860000,2024-12-03T19:41:00.000000000,2.56,1.65,2,1.1,-199661.0,0.5336,1.745,0.0069,0.000312,0.845,334250.0,0.5544,0.227,-3070202.0,0.4915,0.845,-3920333.0,0.5262,1.901,-3449832.0,0.5352,5.175,227,4,trend,-5.331
down,1733262840000,2024-12-03T21:54:00.000000000,2.63,-1.671,2,1.22,690442.0,0.4724,1.805,0.0104,0.000312,-0.228,380316.0,0.44,-0.829,-4712179.0,0.4678,-0.221,-5950313.0,0.4845,-0.852,-6603336.0,0.4668,-4.908,-1,6,trend,9.36
up,1733271900000,2024-12-04T00:25:00.000000000,2.56,1.557,4,1.41,2909793.0,0.5455,1.515,0.0142,0.0001,-0.254,-789316.0,0.5135,-0.464,-532288.0,0.4776,-0.714,1057741.0,0.4944,-0.85,-1526595.0,0.462,0.659,13,-1,whipsaw,-8.886
down,1733274840000,2024-12-04T01:14:00.000000000,2.51,-1.618,2,1.38,159518.0,0.4528,1.669,0.006,0.0001,0.666,-189633.0,0.4575,1.8,-1153825.0,0.4698,2.506,3502581.0,0.5009,0.994,-721971.0,0.4821,-0.235,7,-1,whipsaw,10.2
down,1733295060000,2024-12-04T06:51:00.000000000,2.6,-1.539,1,0.72,-3917088.0,0.5174,1.933,0.0043,0.0001,0.008,-74445.0,0.5782,0.826,693564.0,0.5601,1.041,583829.0,0.5573,0.983,73654.0,0.5358,-0.353,27,-1,whipsaw,10.805
up,1733297040000,2024-12-04T07:24:00.000000000,2.64,1.676,2,0.78,583829.0,0.5486,1.729,0.0063,0.0001,-0.163,-114185.0,0.5324,-0.692,160044.0,0.4982,-0.756,-510175.0,0.5144,0.571,141327.0,0.5264,1.346,137,75,trend,-10.751
up,1733309700000,2024-12-04T10:55:00.000000000,2.66,1.566,3,0.7,-2473948.0,0.5335,1.787,0.0048,0.0001,-0.275,3846366.0,0.4804,-0.448,5069519.0,0.4412,-0.53,5260073.0,0.4469,-1.301,9276581.0,0.4545,0.117,44,-1,whipsaw,-10.099
down,1733314620000,2024-12-04T12:17:00.000000000,2.58,-1.668,1,1.01,5179032.0,0.493,1.854,0.0049,0.0001,-0.384,-1360501.0,0.4287,-0.314,3961649.0,0.5223,-0.148,4211291.0,0.5492,-0.742,5343483.0,0.5342,-5.754,142,6,trend,6.46
down,1733325000000,2024-12-04T15:10:00.000000000,2.58,-1.64,3,1.82,-1537964.0,0.5109,2.246,0.0077,0.0001,-0.744,-138970.0,0.4567,-0.585,-1078880.0,0.4922,-1.753,-7722909.0,0.4859,-3.68,-4080292.0,0.4942,-10.046,-1,6,trend,9.403
up,1733332800000,2024-12-04T17:20:00.000000000,2.39,1.558,2,4.35,4819499.0,0.5123,1.61,0.0146,0.00014,0.176,-711598.0,0.5285,0.518,-916352.0,0.5045,-0.924,1761823.0,0.4885,1.618,-411944.0,0.5104,3.361,21,40,whipsaw,1.254
down,1733342340000,2024-12-04T19:59:00.000000000,2.4,-1.509,6,0.89,3364763.0,0.4616,1.885,0.007,0.00014,-0.576,-490649.0,0.3606,0.514,-1022217.0,0.426,1.244,-2842456.0,0.4557,-0.167,-1912719.0,0.455,-4.81,16,8,trend,2.417
up,1733344200000,2024-12-04T20:30:00.000000000,2.44,2.015,2,2.47,-2483472.0,0.4704,1.77,0.0103,0.00014,-0.463,1015348.0,0.5167,-2.184,1976395.0,0.4522,-2.524,-1335670.0,0.4507,-3.606,-2706384.0,0.4417,0.09,7,-1,whipsaw,-5.869
up,1733356620000,2024-12-04T23:57:00.000000000,2.36,1.717,7,2.58,24406.0,0.4612,1.689,0.0091,0.00014,-0.45,1052334.0,0.5354,0.45,-951996.0,0.5078,-1.268,-1239419.0,0.5163,-0.632,377615.0,0.5078,1.557,22,10,trend,-4.606
down,1733377500000,2024-12-05T05:45:00.000000000,2.28,-1.561,1,0.81,1878042.0,0.4609,1.854,0.0071,0.000359,1.309,-418034.0,0.5206,0.821,-395970.0,0.4823,1.388,2709341.0,0.4919,2.245,7789559.0,0.5063,-0.391,5,-1,whipsaw,-4.12
down,1733389200000,2024-12-05T09:00:00.000000000,2.43,-1.648,1,1.72,-6594572.0,0.4985,2.014,0.0086,0.000656,-0.575,-1984984.0,0.4452,-0.637,-2384653.0,0.4057,-1.166,-2769473.0,0.447,-1.495,343058.0,0.4741,-3.405,-1,12,trend,5.093
down,1733402280000,2024-12-05T12:38:00.000000000,2.36,-1.501,2,0.93,1771731.0,0.4334,1.893,0.0047,0.000656,-0.038,-938056.0,0.4773,0.326,461113.0,0.5051,0.686,2593494.0,0.4784,0.389,4944048.0,0.474,-2.374,32,107,whipsaw,2.755
up,1733413320000,2024-12-05T15:42:00.000000000,2.36,1.505,2,0.99,-1086453.0,0.5182,1.979,0.0053,0.000656,0.127,197195.0,0.5397,0.614,-398871.0,0.5894,0.424,-275329.0,0.5424,0.707,-3604867.0,0.5311,3.342,-1,11,trend,-0.445
down,1733425260000,2024-12-05T19:01:00.000000000,2.39,-1.572,2,0.61,-111897.0,0.4714,1.629,0.0066,0.00067,-0.453,1440193.0,0.4544,-0.335,783354.0,0.4718,0.025,1795328.0,0.4772,-2.289,1545939.0,0.4649,-7.353,-1,36,trend,1.589
down,1733437560000,2024-12-05T22:26:00.000000000,2.29,-1.881,2,0.8,1277673.0,0.4732,1.718,0.0043,0.00067,0.184,-6968092.0,0.461,-0.284,-8157456.0,0.4829,0.249,-8225487.0,0.5264,-0.556,-7900421.0,0.5292,-3.287,21,1,trend,-4.963
up,1733439480000,2024-12-05T22:58:00.000000000,2.29,3.142,3,2.38,-8225487.0,0.5337,1.544,0.0083,0.00067,-1.322,-141430.0,0.4886,-1.61,811980.0,0.5215,-0.938,325066.0,0.5367,-1.933,5097073.0,0.5428,2.086,3,153,whipsaw,6.838
up,1733459760000,2024-12-06T04:36:00.000000000,2.35,1.558,1,0.77,310625.0,0.5214,1.485,0.0056,0.000374,-0.277,775701.0,0.4442,-0.128,656057.0,0.4775,1.415,1735432.0,0.5011,1.129,1530414.0,0.4916,2.267,190,27,trend,3.226
down,1733476380000,2024-12-06T09:13:00.000000000,2.29,-1.742,2,1.02,-1098586.0,0.4288,1.587,0.0048,0.000409,0.026,337890.0,0.4481,-0.882,204135.0,0.4513,-0.013,2518062.0,0.5014,-1.721,4440159.0,0.4684,-2.062,177,17,trend,-6.216
up,1733482980000,2024-12-06T11:03:00.000000000,2.28,1.635,2,1.42,2022527.0,0.6225,1.565,0.0061,0.000409,-0.153,746265.0,0.5195,-0.434,940745.0,0.4933,-0.096,1342698.0,0.5044,0.736,1394319.0,0.4971,2.402,41,60,whipsaw,5.632
up,1733496480000,2024-12-06T14:48:00.000000000,2.32,1.588,2,1.35,-2342566.0,0.504,2.008,0.0039,0.000409,0.108,-1131080.0,0.5476,0.103,-1586784.0,0.5316,2.223,1575443.0,0.5264,0.87,-2045453.0,0.4834,4.028,-1,20,trend,6.336
down,1733500680000,2024-12-06T15:58:00.000000000,2.33,-1.532,3,1.48,-2229931.0,0.4305,1.937,0.0056,0.000409,0.546,15810.0,0.5241,0.928,113204.0,0.4616,0.984,510712.0,0.4786,1.83,-7132707.0,0.4748,-0.103,7,-1,whipsaw,-9.087
up,1733515560000,2024-12-06T20:06:00.000000000,2.39,2.195,1,1.09,2244930.0,0.5302,1.592,0.0051,0.000167,-0.146,-1344550.0,0.5538,-0.167,-2225194.0,0.5262,0.259,-1539769.0,0.5407,-0.514,-2740262.0,0.5302,2.967,108,148,whipsaw,4.927
up,1733524080000,2024-12-06T22:28:00.000000000,2.4,1.658,3,1.13,3922884.0,0.5196,1.641,0.0066,0.000167,0.437,187244.0,0.5586,1.481,7565877.0,0.5722,1.839,6117484.0,0.5672,-0.424,4002132.0,0.5295,3.993,56,7,trend,5.166
