direction,anchor_ts,anchor_dt,trigger_price,move_pct,n_triggers,vol_spike,oi_delta_win,taker_win,wick_ratio,accel,funding_at_anchor,move_t5,oi_delta_t5,taker_t5,move_t15,oi_delta_t15,taker_t15,move_t30,oi_delta_t30,taker_t30,move_t60,oi_delta_t60,taker_t60,fwd_extreme_pct,bars_to_return,bars_to_continue,outcome,move_24h_signed
down,1722845460000,2024-08-05T08:11:00.000000000,2320.0,-1.844,5,2.99,-6271.3,0.4682,2.163,5.429,-5e-06,0.923,2808.9,0.5499,0.764,1157.9,0.5133,-0.305,1363.2,0.4866,-0.565,-1379.2,0.5124,-4.128,5,32,whipsaw,-8.3
up,1722858960000,2024-08-05T11:56:00.000000000,2293.2,1.798,4,1.8,4469.3,0.5038,2.442,6.581,-5e-06,-0.27,-3351.8,0.5192,-0.626,-6233.8,0.488,-2.601,-8530.5,0.4699,-3.032,-13792.5,0.4802,7.4,16,101,whipsaw,7.275
down,1722876960000,2024-08-05T16:56:00.000000000,2465.08,-1.686,2,1.15,-4610.4,0.4804,1.763,8.5683,-5.8e-05,-0.297,-4727.1,0.4803,-0.752,-3969.6,0.4904,0.066,-5549.8,0.5365,0.392,-4294.7,0.5166,-4.095,53,10,trend,-2.954
up,1722888600000,2024-08-05T20:10:00.000000000,2431.0,1.583,2,0.54,-10712.6,0.5137,2.282,5.0697,-5.8e-05,-0.385,4634.4,0.3716,-0.32,-350.6,0.4132,-0.347,4516.4,0.4314,0.035,2855.4,0.4365,1.8,-1,52,trend,2.849
down,1722894540000,2024-08-05T21:49:00.000000000,2422.44,-1.655,2,0.19,114.2,0.3807,1.712,3.7672,-5.8e-05,0.11,428.2,0.4403,0.741,671.8,0.5535,0.715,2421.0,0.509,1.17,6126.5,0.5024,-0.484,16,-1,whipsaw,-2.766
up,1722903240000,2024-08-06T00:14:00.000000000,2474.25,1.531,1,0.45,5063.8,0.5012,1.711,4.9759,-2.3e-05,0.855,1862.9,0.6191,1.619,4284.6,0.5789,1.761,-1996.7,0.557,2.703,-10291.8,0.5465,2.958,-1,5,trend,-1.233
down,1722932820000,2024-08-06T08:27:00.000000000,2484.19,-1.616,1,0.89,2809.5,0.4708,1.965,3.1659,-0.000107,-0.193,-312.9,0.4779,-1.003,-11842.3,0.4652,-0.703,-16383.2,0.4886,-1.29,-12399.1,0.4947,-1.766,-1,7,trend,-1.297
up,1722953100000,2024-08-06T14:05:00.000000000,2490.08,1.736,1,2.34,2358.9,0.5322,1.942,7.5948,-0.000107,1.131,-63.2,0.5597,2.142,3089.7,0.5391,1.746,2658.4,0.5189,1.487,6760.0,0.5213,2.657,0,5,whipsaw,-2.126
down,1722967140000,2024-08-06T17:59:00.000000000,2483.38,-1.686,1,1.41,-2246.2,0.4374,2.029,3.2193,-1.1e-05,0.117,-2426.4,0.4864,0.797,1051.4,0.5415,0.865,-2.2,0.516,0.685,1192.0,0.4985,-0.382,17,-1,whipsaw,4.661
down,1722983640000,2024-08-06T22:34:00.000000000,2465.8,-1.526,1,1.75,-8657.5,0.5208,1.873,3.4472,-1.1e-05,0.131,576.1,0.5171,0.13,2937.1,0.4945,0.331,2556.1,0.5292,-0.397,490.2,0.5027,-1.633,195,103,trend,5.018
up,1722994800000,2024-08-07T01:40:00.000000000,2476.7,1.596,1,1.49,-648.2,0.5461,1.786,5.2845,-4.3e-05,0.046,-775.6,0.526,0.722,337.6,0.5592,0.679,-117.7,0.5577,1.038,-6266.5,0.5304,2.338,-1,17,trend,-3.415
down,1723028580000,2024-08-07T11:03:00.000000000,2500.3,-1.504,1,2.45,-3946.9,0.4588,1.632,3.89,-6e-06,-0.321,1402.8,0.4352,-0.364,1422.8,0.484,-0.812,5393.4,0.4785,-1.063,4511.7,0.455,-5.421,-1,30,trend,2.187
down,1723039380000,2024-08-07T14:03:00.000000000,2440.51,-1.537,1,3.09,5037.6,0.4945,1.762,6.5917,-6e-06,-0.193,651.7,0.4373,-1.184,1103.9,0.4185,-2.289,1752.7,0.4333,-1.946,-6272.5,0.4542,-3.492,-1,14,trend,0.009
down,1723055520000,2024-08-07T18:32:00.000000000,2327.62,-1.75,1,2.39,-1088.4,0.4997,2.028,4.6486,-4.5e-05,0.464,-8010.7,0.4657,0.641,3368.1,0.5216,1.123,3441.6,0.5435,0.925,2286.6,0.5419,-0.798,8,-1,whipsaw,-11.088
down,1723063860000,2024-08-07T20:51:00.000000000,2320.2,-1.647,2,2.04,-70.9,0.5267,1.765,4.5424,-4.5e-05,0.759,-1729.6,0.5225,1.595,-1785.4,0.5089,1.167,-766.6,0.4887,1.993,291.1,0.5217,-0.481,8,-1,whipsaw,-10.734
up,1723065720000,2024-08-07T21:22:00.000000000,2349.82,1.644,2,1.45,-766.6,0.4969,1.809,3.2134,-4.5e-05,0.01,610.2,0.5923,-0.005,1693.4,0.5338,0.549,1057.6,0.5448,-1.414,598.3,0.498,1.965,59,230,whipsaw,9.686
up,1723079040000,2024-08-08T01:04:00.000000000,2361.37,1.58,2,1.16,4969.0,0.5218,1.912,3.7103,-4.4e-05,0.013,-127.1,0.556,1.168,-2120.9,0.5304,0.884,-3822.3,0.5312,3.745,-14033.8,0.521,4.399,-1,8,trend,12.079
up,1723120200000,2024-08-08T12:30:00.000000000,2491.97,1.741,3,1.71,-4171.5,0.3933,1.492,3.7997,-1.1e-05,0.605,-1281.8,0.5884,-0.057,-2685.1,0.4878,-0.28,-6119.6,0.4733,-0.962,-3199.2,0.461,3.732,0,4,whipsaw,5.38
down,1723122240000,2024-08-08T13:04:00.000000000,2479.51,-1.716,1,4.27,-6119.6,0.4339,1.872,6.1641,-1.1e-05,-0.363,2747.0,0.3983,-0.085,1532.8,0.4576,-0.905,2920.4,0.455,-1.57,4070.9,0.4847,-2.762,103,28,trend,-6.073
up,1723153560000,2024-08-08T21:46:00.000000000,2622.76,1.684,2,1.66,-5061.3,0.5247,1.639,3.571,-3.4e-05,-0.1,-2357.1,0.4613,0.112,-7934.8,0.5012,-0.06,-8150.9,0.4851,0.981,-9274.2,0.4854,3.864,-1,13,trend,-1.929
down,1723165440000,2024-08-09T01:04:00.000000000,2646.6,-1.723,1,2.73,9768.1,0.4982,1.632,6.8455,1.1e-05,0.423,-408.8,0.471,0.576,-1042.1,0.4533,0.741,-426.6,0.4913,0.71,-545.4,0.4768,-0.008,34,-1,whipsaw,2.173
down,1723198920000,2024-08-09T10:22:00.000000000,2619.4,-1.88,1,2.3,889.8,0.4304,1.758,3.1186,4.2e-05,0.633,-6416.1,0.4763,0.643,-8169.8,0.4893,0.435,-8276.6,0.4864,0.665,-8878.6,0.4965,-1.535,116,193,whipsaw,-0.533
down,1723210500000,2024-08-09T13:35:00.000000000,2589.87,-1.58,2,2.12,-3669.1,0.4659,1.749,3.94,4.2e-05,-0.16,-8653.5,0.4491,0.515,-4394.6,0.5211,2.33,-6032.6,0.5199,-1.142,-9435.8,0.4544,-1.439,20,60,whipsaw,-1.159
up,1723212180000,2024-08-09T14:03:00.000000000,2654.01,1.702,2,3.87,-5723.5,0.5172,1.594,6.0893,4.2e-05,-0.866,-2564.4,0.4446,-1.29,-4971.8,0.4373,-3.136,-5761.6,0.3993,-2.035,-5238.5,0.4389,0.375,6,-1,whipsaw,-1.688
up,1723249380000,2024-08-10T00:23:00.000000000,2643.1,1.802,1,1.82,-8318.1,0.5294,1.524,2.8179,-4.2e-05,-1.212,-1710.8,0.4733,-2.137,-3700.7,0.419,-2.289,7786.8,0.4185,-1.654,-3555.8,0.5069,0.061,3,-1,whipsaw,-0.946
down,1723251120000,2024-08-10T00:52:00.000000000,2580.17,-1.614,1,3.04,7786.8,0.4252,1.697,5.0566,-4.2e-05,0.104,23.3,0.4968,0.544,-161.7,0.537,0.66,-11342.6,0.5799,0.704,-12188.7,0.5446,-0.007,21,-1,whipsaw,-1.768
up,1723347060000,2024-08-11T03:31:00.000000000,2666.43,1.501,1,5.52,82.9,0.5622,1.456,3.7931,-9e-06,-0.467,-534.5,0.5108,-0.653,-159.6,0.4674,-0.706,-571.3,0.4934,-0.679,-4796.8,0.5049,0.134,43,-1,whipsaw,-4.536
down,1723388640000,2024-08-11T15:04:00.000000000,2599.4,-1.645,1,4.71,-472.1,0.4236,1.736,3.6534,1e-05,-0.057,-845.9,0.3546,0.49,130.7,0.48,0.761,2615.2,0.5083,0.692,1752.9,0.4651,-0.19,107,-1,whipsaw,-4.269
down,1723404780000,2024-08-11T19:33:00.000000000,2597.05,-1.567,4,6.1,-2354.8,0.4581,1.939,3.0055,3e-06,0.196,479.1,0.3967,0.319,-2974.7,0.4838,0.022,-2170.8,0.4842,-1.488,878.1,0.4941,-2.197,-1,34,trend,-2.53
up,1723448400000,2024-08-12T07:40:00.000000000,2579.6,1.556,1,3.63,3633.0,0.5322,1.581,6.4179,1e-05,-0.377,-706.4,0.5179,-0.502,-507.0,0.519,0.401,-1647.1,0.5089,0.112,1118.5,0.5076,4.016,-1,159,trend,2.876
up,1723458180000,2024-08-12T10:23:00.000000000,2625.8,1.577,1,3.93,5151.9,0.5455,1.587,3.8252,6.8e-05,-0.081,-1798.7,0.5033,0.192,-3500.4,0.5147,0.4,1529.0,0.5014,1.745,-366.6,0.5244,2.978,218,39,trend,-0.445
down,1723470300000,2024-08-12T13:45:00.000000000,2642.59,-1.523,2,3.97,-5679.9,0.4359,1.555,5.9041,6.8e-05,-0.439,-4655.1,0.4411,-1.334,-9926.2,0.4689,0.818,-10809.1,0.509,1.826,-10186.0,0.4984,-1.892,29,12,trend,-0.638
up,1723472280000,2024-08-12T14:18:00.000000000,2665.77,1.518,1,8.19,-10809.1,0.5157,1.881,7.8617,6.8e-05,0.436,112.5,0.4371,0.667,1971.9,0.4665,0.99,623.1,0.4821,1.461,10516.1,0.492,2.173,-1,18,trend,0.038
up,1723504740000,2024-08-12T23:19:00.000000000,2748.99,2.079,1,3.2,3862.5,0.6395,1.601,2.9869,6.4e-05,-0.597,4407.8,0.4465,-0.557,2297.9,0.4861,-0.654,7401.0,0.4995,-1.397,10401.9,0.4733,0.037,8,-1,whipsaw,-1.432
down,1723518660000,2024-08-13T03:11:00.000000000,2658.31,-1.924,1,2.84,8046.7,0.5085,1.579,2.5472,7.9e-05,0.258,-387.6,0.4888,0.409,-3506.9,0.5343,0.319,-2009.2,0.5308,-0.537,-7291.0,0.4908,-0.872,8,-1,whipsaw,-1.918
up,1723568160000,2024-08-13T16:56:00.000000000,2713.99,1.557,1,4.04,8809.2,0.5368,2.15,2.3366,-4.5e-05,0.091,-638.4,0.4998,0.057,-338.6,0.4776,-0.013,6893.0,0.4935,0.045,14213.7,0.492,0.6,140,-1,whipsaw,-1.738
down,1723641180000,2024-08-14T13:13:00.000000000,2711.98,-1.568,2,4.57,-374.4,0.4505,1.596,5.5276,3.2e-05,0.476,-3122.2,0.5143,0.203,-3752.9,0.4802,-0.685,-9333.6,0.4739,-2.674,-32288.3,0.4652,-2.942,-1,31,trend,2.241
down,1723744800000,2024-08-15T18:00:00.000000000,2601.81,-1.868,1,4.95,-8202.3,0.4584,1.753,2.9552,7e-06,-0.874,-11658.3,0.4648,-1.421,-14413.9,0.4676,-1.753,-14250.6,0.4793,-2.053,-9002.3,0.474,-3.309,-1,2,trend,-0.261
down,1723811400000,2024-08-16T12:30:00.000000000,2565.48,-1.855,2,3.15,-527.5,0.4145,1.606,3.349,2.1e-05,0.417,-3865.3,0.3793,0.23,-5243.4,0.4124,0.174,-6076.1,0.4697,1.476,-2420.9,0.4959,-0.602,0,-1,whipsaw,-1.394
up,1723814220000,2024-08-16T13:17:00.000000000,2611.94,1.525,1,3.49,-881.8,0.5515,1.487,4.931,2.1e-05,-0.044,5218.6,0.4938,-0.273,3704.3,0.4583,-0.427,4855.8,0.4817,-0.823,3198.9,0.49,0.304,35,-1,whipsaw,-0.108
up,1723825860000,2024-08-16T16:31:00.000000000,2608.71,1.594,1,2.24,-3751.0,0.596,1.654,2.7283,3.4e-05,-0.117,5197.1,0.3852,-0.654,6933.0,0.3033,-0.778,7082.2,0.342,-0.839,9852.8,0.33,0.853,35,-1,whipsaw,0.138
down,1724060820000,2024-08-19T09:47:00.000000000,2577.4,-1.521,1,5.41,2013.0,0.5109,1.462,2.0076,9e-06,0.22,-13735.9,0.4537,0.101,-16389.1,0.4178,-0.016,-8753.8,0.4426,0.14,-5740.2,0.4864,-0.449,0,-1,whipsaw,-3.179
up,1724088840000,2024-08-19T17:34:00.000000000,2627.99,1.523,1,4.7,-4222.8,0.5654,1.541,2.5045,-1.5e-05,-0.239,-2030.9,0.5135,-0.661,-4419.1,0.4912,-0.94,-606.9,0.4745,-0.989,-2103.1,0.4831,0.075,17,-1,whipsaw,-1.943
down,1724164020000,2024-08-20T14:27:00.000000000,2607.89,-1.595,1,5.77,-6109.7,0.4999,1.516,5.8941,2e-05,-0.088,-65.5,0.486,-0.428,2784.1,0.4544,-0.781,3950.4,0.4407,-1.345,-12305.5,0.472,-2.028,-1,33,trend,0.322
up,1724249100000,2024-08-21T14:05:00.000000000,2606.28,1.614,1,9.68,-3113.5,0.5724,1.977,6.2314,2.3e-05,0.174,6319.1,0.5779,-0.432,606.1,0.5275,-0.295,3304.6,0.5412,-0.536,11820.1,0.5164,0.948,11,-1,whipsaw,0.3
up,1724422500000,2024-08-23T14:15:00.000000000,2696.0,1.659,1,8.11,10520.0,0.517,1.732,3.0572,6.1e-05,-1.061,-6303.8,0.4736,-0.668,-5852.5,0.4865,-1.003,-5324.5,0.4646,-1.253,-11112.7,0.4995,1.642,3,212,whipsaw,2.133
down,1724424780000,2024-08-23T14:53:00.000000000,2637.88,-1.575,1,10.08,-3623.2,0.4501,1.892,5.2224,6.1e-05,0.375,283.8,0.6114,0.765,105.8,0.5951,0.869,-771.5,0.583,1.347,8455.4,0.5521,-0.063,12,-1,whipsaw,-4.535
up,1724435460000,2024-08-23T17:51:00.000000000,2726.91,1.505,1,10.45,-22114.3,0.4934,1.675,4.2759,-2e-06,-0.093,1578.6,0.5886,0.011,4609.0,0.5184,0.093,2768.1,0.4953,0.07,2695.4,0.4995,2.02,-1,133,trend,2.519
up,1724516820000,2024-08-24T16:27:00.000000000,2803.98,1.572,1,4.74,-1783.4,0.5842,1.359,1.7859,6e-06,0.025,-116.6,0.5404,0.18,-309.2,0.5223,0.349,3698.5,0.5102,-0.474,3183.7,0.497,0.571,97,-1,whipsaw,-1.488
down,1724794680000,2024-08-27T21:38:00.000000000,2526.35,-2.011,1,7.22,-17740.5,0.4521,1.571,5.5341,7.4e-05,0.723,-4063.3,0.5954,-1.664,-31977.4,0.51,-2.017,-27262.1,0.4733,-3.283,-39447.4,0.4816,-5.28,-1,9,trend,-0.91
up,1724838780000,2024-08-28T09:53:00.000000000,2516.89,1.816,1,3.17,-201.0,0.5579,1.444,1.9772,-8e-06,0.919,-2357.3,0.5579,0.104,-3074.5,0.4678,0.401,587.9,0.5156,0.322,1952.3,0.5168,1.328,-1,5,trend,1.189
up,1724863800000,2024-08-28T16:50:00.000000000,2506.19,1.695,1,3.4,-7413.0,0.4813,1.565,5.5907,1.5e-05,0.385,521.2,0.5799,0.23,1946.0,0.5429,0.496,9315.1,0.5362,0.376,7043.3,0.5032,1.908,-1,122,trend,2.388
down,1725029880000,2024-08-30T14:58:00.000000000,2466.0,-1.625,1,5.38,3949.1,0.4809,2.14,2.8748,3.5e-05,-0.446,-4634.1,0.4307,0.087,-2181.8,0.5439,-0.583,645.3,0.5183,-0.806,2372.3,0.5198,-1.414,201,39,trend,-2.276
up,1725042420000,2024-08-30T18:27:00.000000000,2503.63,1.567,1,10.37,3051.1,0.5115,1.783,3.9672,1e-05,0.629,-5743.0,0.5558,1.173,-8649.5,0.5172,1.211,-4489.3,0.461,0.351,-8106.5,0.4941,1.54,-1,3,trend,0.109
down,1725229440000,2024-09-01T22:24:00.000000000,2442.73,-1.619,1,5.73,-2052.9,0.4217,1.439,3.2138,4.2e-05,-0.29,-8147.1,0.4614,-0.984,-17570.3,0.466,-0.529,-21647.2,0.4994,-0.922,-18657.5,0.499,-1.749,-1,11,trend,-4.163
up,1725270600000,2024-09-02T09:50:00.000000000,2498.91,1.512,1,5.94,989.5,0.5443,1.66,2.439,3.9e-05,0.404,922.4,0.5401,0.615,-970.2,0.532,1.052,720.6,0.5242,0.894,5044.8,0.5183,1.626,-1,26,trend,0.276
down,1725370620000,2024-09-03T13:37:00.000000000,2479.92,-1.505,1,4.2,-2286.1,0.3972,1.459,2.7231,4.9e-05,-0.073,8246.1,0.5258,-0.465,6496.2,0.4228,-0.859,9549.9,0.4258,-0.895,2755.7,0.4298,-1.779,-1,23,trend,3.243
down,1725411540000,2024-09-04T00:59:00.000000000,2396.28,-1.877,1,6.62,112.3,0.4163,1.851,2.7093,8.1e-05,-3.425,-5631.5,0.4041,-2.223,-20768.6,0.4882,-1.82,-19404.9,0.5124,-1.259,-19557.5,0.5219,-3.74,-1,2,trend,-2.44
up,1725413640000,2024-09-04T01:34:00.000000000,2363.35,2.123,1,18.32,-15072.8,0.5454,1.901,5.4397,8.1e-05,0.486,2272.3,0.5943,0.656,1290.7,0.5574,-0.201,2075.7,0.4938,0.047,4218.3,0.5181,0.809,-1,-1,partial,4.148
up,1725461400000,2024-09-04T14:50:00.000000000,2437.85,1.509,2,4.33,2930.3,0.5712,1.929,3.8014,-1.1e-05,0.105,786.2,0.5806,0.071,734.3,0.5117,-0.014,10429.3,0.5107,0.048,7330.0,0.5061,2.139,-1,72,trend,-2.69
down,1725547860000,2024-09-05T14:51:00.000000000,2366.41,-1.539,1,4.88,-1406.7,0.4873,1.672,2.9972,2.4e-05,0.412,-510.3,0.4614,0.66,2494.1,0.5028,0.511,2533.8,0.4978,0.388,10056.0,0.4942,-0.448,176,-1,whipsaw,1.785
down,1725607260000,2024-09-06T07:21:00.000000000,2336.0,-1.866,1,3.74,-467.1,0.4804,1.365,2.6072,3.7e-05,-0.235,-2225.9,0.4556,-0.302,2263.7,0.497,0.448,6523.1,0.5406,0.65,5051.6,0.5473,-0.633,157,-1,whipsaw,2.303
up,1725627000000,2024-09-06T12:50:00.000000000,2404.01,1.529,1,9.0,3367.3,0.5434,1.758,6.1614,4.9e-05,-0.145,3996.3,0.5051,-0.36,4998.4,0.4972,-0.243,6302.0,0.4927,-1.482,3094.6,0.4773,0.045,49,-1,whipsaw,-4.709
down,1725630060000,2024-09-06T13:41:00.000000000,2355.6,-1.583,2,4.01,-2982.0,0.4539,1.469,3.209,4.9e-05,0.848,-689.6,0.5377,0.467,-947.2,0.5142,-0.548,-13056.6,0.4795,-0.634,-18643.0,0.4913,-5.502,-1,32,trend,2.784
down,1725644880000,2024-09-06T17:48:00.000000000,2234.46,-1.677,1,7.19,-5669.1,0.5186,1.934,3.5276,4e-05,0.257,-7053.9,0.4922,0.392,-852.6,0.451,0.469,698.5,0.4726,-0.343,706.1,0.462,-3.755,-1,71,trend,-2.298
down,1725654960000,2024-09-06T20:36:00.000000000,2192.07,-1.518,1,6.29,141.1,0.4717,1.838,4.6003,4e-05,0.663,-13214.3,0.5116,-0.336,-10917.3,0.4782,-0.674,-4440.2,0.4647,0.316,-9885.6,0.4902,-1.894,71,17,trend,-3.911
up,1725658200000,2024-09-06T21:30:00.000000000,2195.37,1.542,1,8.15,-2776.4,0.4957,1.995,5.1552,4e-05,0.216,-547.9,0.58,0.385,-389.4,0.6027,0.859,367.5,0.6113,1.15,-315.2,0.5779,2.17,-1,29,trend,3.372
up,1725834180000,2024-09-08T22:23:00.000000000,2318.2,1.615,1,5.1,-1986.2,0.5431,1.479,2.4438,1.8e-05,0.569,2552.4,0.5283,-0.371,26004.2,0.4489,-0.692,27015.1,0.4794,-0.638,27116.0,0.508,0.663,33,-1,whipsaw,2.007
down,1725836280000,2024-09-08T22:58:00.000000000,2294.7,-1.574,1,7.32,25008.5,0.4601,1.736,4.4079,1.8e-05,0.082,-1518.1,0.5178,0.313,-1094.9,0.5879,0.313,-696.3,0.5481,0.148,-977.2,0.5406,-0.265,124,-1,whipsaw,-2.73
down,1725892200000,2024-09-09T14:30:00.000000000,2283.85,-1.534,1,6.18,-6567.8,0.4007,1.958,3.1555,3.1e-05,0.049,-542.5,0.4212,-0.042,427.9,0.4509,-0.24,-598.8,0.4165,0.133,-3991.0,0.4574,-0.484,100,-1,whipsaw,-2.655
up,1725898320000,2024-09-09T16:12:00.000000000,2335.26,1.951,1,4.27,-2791.2,0.5139,1.645,2.43,-1.2e-05,-0.382,5080.7,0.4366,-0.251,4732.9,0.4091,-0.508,-94.1,0.4203,0.453,4306.2,0.4932,0.755,-1,-1,partial,-0.347
up,1725916500000,2024-09-09T21:15:00.000000000,2376.58,1.571,1,3.32,-1133.5,0.5233,1.602,1.7024,-1.2e-05,-0.384,-4119.5,0.4622,-0.445,-3217.6,0.4675,-0.659,-4603.1,0.4901,-0.593,1701.1,0.472,0.203,177,-1,whipsaw,0.159
up,1725993660000,2024-09-10T18:41:00.000000000,2390.59,1.528,1,3.94,-4812.6,0.5818,1.7,2.7341,2e-06,-0.35,-3548.6,0.4926,-0.929,-3811.6,0.4665,-1.039,-3163.4,0.4699,-0.499,-2345.0,0.479,0.209,17,-1,whipsaw,-1.938
down,1726061700000,2024-09-11T13:35:00.000000000,2315.92,-1.542,1,4.24,5328.8,0.4752,1.614,3.6259,1.8e-05,-0.047,12400.0,0.4757,-0.533,16372.0,0.4965,-0.902,8616.3,0.5026,-1.094,15758.3,0.494,-1.651,150,18,trend,-1.441
up,1726241460000,2024-09-13T15:31:00.000000000,2401.61,1.514,1,9.02,4674.6,0.5585,1.631,2.34,5e-05,0.378,-2851.7,0.5736,-0.163,-15907.0,0.4877,0.38,-14566.0,0.4883,0.387,-11062.1,0.445,1.115,-1,135,trend,0.703
down,1726441800000,2024-09-15T23:10:00.000000000,2303.21,-1.829,1,9.71,-5317.8,0.4605,1.388,2.5276,2.1e-05,0.16,-14693.2,0.488,1.037,-6880.9,0.5466,0.642,-8019.5,0.497,0.521,-1901.2,0.5137,-2.206,9,124,whipsaw,0.62
down,1726450620000,2024-09-16T01:37:00.000000000,2265.59,-1.51,1,11.01,-5426.3,0.4792,1.654,3.1645,3.2e-05,0.693,-737.0,0.5397,0.212,-4399.8,0.5477,0.35,-2378.1,0.5277,0.531,-2581.9,0.4961,-0.583,211,-1,whipsaw,-0.256
up,1726582800000,2024-09-17T14:20:00.000000000,2344.7,1.622,2,5.13,-5104.4,0.541,1.765,2.5738,2.4e-05,0.532,1183.3,0.5688,-0.295,1876.7,0.4773,0.309,3245.9,0.4902,2.043,3862.2,0.5123,2.087,-1,47,trend,-2.236
down,1726654560000,2024-09-18T10:16:00.000000000,2278.82,-1.582,1,4.57,-10053.0,0.4223,1.556,3.3317,3.1e-05,0.352,-541.1,0.562,0.833,996.4,0.6005,0.947,932.5,0.5856,1.243,934.8,0.5931,-0.065,22,-1,whipsaw,-6.562
up,1726682520000,2024-09-18T18:02:00.000000000,2340.11,1.671,1,8.91,21.0,0.4662,1.809,3.8383,2.3e-05,-0.679,-2817.9,0.4529,-0.24,992.1,0.4846,0.132,579.4,0.4752,-0.41,-1418.1,0.4752,1.039,2,33,whipsaw,5.85
up,1726764180000,2024-09-19T16:43:00.000000000,2472.52,1.506,1,3.37,6485.3,0.5223,1.851,2.6431,2.4e-05,0.147,1072.8,0.4581,-0.095,1100.6,0.5041,-0.262,3844.4,0.5069,-0.159,-2914.2,0.5495,0.907,-1,-1,partial,3.109
up,1726804380000,2024-09-20T03:53:00.000000000,2500.49,1.552,1,3.04,-1266.9,0.5768,1.401,3.12,0.0001,0.32,-1393.8,0.5426,1.591,-506.9,0.5431,1.678,5416.3,0.5278,1.585,7558.5,0.5196,2.857,-1,8,trend,1.761
up,1726843080000,2024-09-20T14:38:00.000000000,2568.99,1.701,1,4.23,-1310.8,0.4881,1.603,5.1938,9.7e-05,-0.545,181.2,0.5842,-0.721,4204.4,0.5132,-1.269,2993.9,0.471,-1.011,2637.3,0.4778,0.039,24,-1,whipsaw,-0.039
up,1726962360000,2024-09-21T23:46:00.000000000,2618.29,1.595,1,9.21,-7446.3,0.5807,1.585,3.2183,4.5e-05,0.042,-2081.5,0.5879,-0.067,-3326.7,0.4688,0.28,-3808.5,0.5091,-0.169,7660.5,0.4981,0.545,146,-1,whipsaw,-1.294
down,1727042520000,2024-09-22T22:02:00.000000000,2533.6,-1.585,1,3.61,-5547.6,0.3929,1.488,1.601,0.0001,-0.202,-3199.2,0.4321,0.086,-4754.9,0.493,0.735,-6018.6,0.5399,2.277,-478.5,0.5414,-0.356,32,-1,whipsaw,-4.755
up,1727044680000,2024-09-22T22:38:00.000000000,2572.58,1.606,1,3.39,-2950.8,0.5746,1.524,3.4969,0.0001,0.168,5875.9,0.5268,0.381,6977.1,0.5592,0.354,6118.9,0.4931,0.354,3934.7,0.4971,2.3,98,134,whipsaw,2.92
down,1727050560000,2024-09-23T00:16:00.000000000,2540.22,-1.71,1,3.26,-345.7,0.3986,1.515,1.7817,2.5e-05,0.666,-2907.1,0.5416,1.056,-4.4,0.5194,1.566,-244.5,0.5542,2.299,-1369.1,0.5128,-0.029,7,-1,whipsaw,-4.225
up,1727052360000,2024-09-23T00:46:00.000000000,2580.0,1.566,1,3.6,-244.5,0.5542,1.491,3.5572,2.5e-05,0.424,-2249.0,0.6118,0.595,-2870.9,0.4678,0.721,-1124.5,0.4857,1.224,694.3,0.467,4.157,-1,20,trend,2.055
up,1727061240000,2024-09-23T03:14:00.000000000,2665.79,1.525,1,8.0,8664.3,0.5267,1.651,3.2366,2.5e-05,0.151,-5118.1,0.5531,0.552,-3769.8,0.5293,0.555,-585.2,0.4906,0.459,380.0,0.4638,0.805,-1,-1,partial,-1.448
down,1727187780000,2024-09-24T14:23:00.000000000,2603.74,-1.578,1,7.62,-1246.3,0.4249,1.691,4.5855,4.8e-05,-0.356,-2289.5,0.3548,0.011,-1014.4,0.4324,0.302,-5271.9,0.4839,0.379,-6430.1,0.4907,-0.468,150,-1,whipsaw,-0.886
down,1727790000000,2024-10-01T13:40:00.000000000,2580.2,-1.558,2,5.33,-3289.9,0.4363,1.629,2.7379,0.0001,-0.16,-4747.6,0.4599,-0.221,-2499.5,0.5097,-0.248,3027.0,0.5279,-0.419,5337.6,0.508,-5.886,-1,56,trend,5.931
up,1727797200000,2024-10-01T15:40:00.000000000,2534.51,1.694,1,10.23,4378.8,0.5176,2.056,4.0872,0.0001,-0.082,-2581.6,0.4417,-0.408,-1703.3,0.4551,-0.267,930.4,0.5302,-1.244,11938.6,0.5231,0.169,47,-1,whipsaw,-3.076
down,1727803200000,2024-10-01T17:20:00.000000000,2449.11,-1.848,1,9.82,-28051.3,0.4925,1.934,5.261,8.4e-05,0.517,-4367.0,0.471,1.513,3293.3,0.523,2.16,8645.2,0.5116,2.374,-102.2,0.5013,-1.434,9,201,whipsaw,-0.141
up,1727804880000,2024-10-01T17:48:00.000000000,2501.43,1.557,1,14.29,-9950.0,0.5114,1.865,7.2959,8.4e-05,0.044,4577.7,0.5555,0.327,1550.0,0.5038,0.301,-3557.0,0.4896,-0.155,-9238.6,0.4892,0.731,139,-1,whipsaw,-2.312
down,1727814300000,2024-10-01T20:25:00.000000000,2453.49,-1.546,1,3.61,-1700.4,0.4157,1.91,4.2428,8.4e-05,0.284,-2967.2,0.433,-1.142,-12265.1,0.4429,0.139,-14546.2,0.4754,0.265,-11538.5,0.5133,-1.61,-1,14,trend,3.701
down,1727892960000,2024-10-02T18:16:00.000000000,2402.87,-1.689,1,2.15,-5453.7,0.4344,1.618,3.1641,0.0001,0.242,-4662.7,0.38,0.032,-3416.0,0.4655,0.477,1321.2,0.5109,-0.55,5181.9,0.484,-2.117,-1,50,trend,2.302
